player_id,name,season,league,club_name,main_club_id,position,sub_position,market_value_eur,log_market_value,target_value_date,target_lag_days,prior_market_value_eur,transfer_fee_eur,age,age2,height_in_cm,foot,minutes,games,goals_per90,assists_per90,goal_contributions_per90,cards_per90,minutes_per_game,availability,prev_minutes,prev_goals_per90,prev_assists_per90,prev_goal_contributions_per90,delta_minutes,delta_goals_per90,delta_assists_per90,delta_goal_contributions_per90,roll3_mean_goal_contributions_per90,roll3_mean_minutes,roll3_std_goal_contributions_per90,roll3_std_minutes,seasons_observed,has_prior_season,has_3yr_history,is_first_observed_season,prior_gap_years,young_and_improving,club_squad_size,log_prior_market_value,has_prior_value,market_level,y_adj,pred_adj,pred_log,pred_eur,residual,mispricing_ratio,next_minutes,next_games,next_goals,next_assists,next_last_match,next_gc90,outcome_anchor,next_value_eur,d_log_value,segment_uncertainty,flag_undervalued,peer_d_log_value,rel_appreciation
242273,Pedro Chirivella,2024,France - Ligue 1,FC Nantes,995,Midfield,Defensive Midfield,5000000.0,15.424948470398377,2025-06-03,17.0,7000000.0,,27.61122518822724,762.3797563949944,178.0,right,2363,30,0.0,0.0761743546339399,0.0761743546339399,0.2285230639018197,78.76666666666667,0.8751851851851852,2601.0,0.0346020761245674,0.0346020761245674,0.0692041522491349,-238.0,-0.0346020761245674,0.0415722785093725,0.006970202384805,0.0684195246726141,2429.333333333333,0.0680306045175971,337.05835300928726,4,1,1,0,1.0,0,30,15.761420707019589,1,15.83041357850654,-0.4054651081081637,0.008099157727722066,15.838512736234263,7560990.33473342,-0.4135642658358858,1.512198066946684,,,,,,,2026-05-24,5000000.0,0.0,0.5289156290844801,False,0.0,0.0
242631,Alex Iwobi,2024,England - Premier League,Fulham FC,931,Attack,Left Winger,28000000.0,17.14771506813948,2025-05-30,5.0,25000000.0,,28.6652977412731,821.6992945958367,183.0,right,2998,38,0.2701801200800534,0.1801200800533689,0.4503002001334223,0.0300200133422281,78.89473684210526,0.876608187134503,2346.0,0.1918158567774936,0.0767263427109974,0.268542199488491,652.0,0.0783642633025597,0.1033937373423715,0.1817580006449313,0.237187033802484,2587.6666666666665,0.0522205925372974,705.2689794208544,8,1,1,0,1.0,0,26,17.034386382832476,1,15.83041357850654,1.3173014896329391,1.0849659484058942,16.915379526912435,22195042.851088062,0.23233554122704447,0.7926801018245736,2436.0,29.0,4.0,3.0,2026-05-24,0.25862068965517243,2026-05-24,20000000.0,-0.3364722366212156,0.3157718396415028,False,-0.20067069546215066,-0.13580154115906495
242661,Manolis Saliakas,2024,Germany - Bundesliga,FC St. Pauli,35,Defender,Right-Back,3000000.0,14.914122846632385,2025-06-05,19.0,2500000.0,,28.303901437371664,801.1108365764497,177.0,right,2324,30,0.0774526678141136,0.0774526678141136,0.1549053356282272,0.1549053356282272,77.46666666666667,0.8607407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,28,14.73180128983843,1,15.83041357850654,-0.916290731874156,-0.4171104234193166,15.413303155087224,4942111.1446381705,-0.4991803084548394,1.6473703815460568,1110.0,17.0,1.0,4.0,2026-04-25,0.4054054054054054,2026-04-25,2000000.0,-0.4054651081081655,0.4233984470101193,False,-0.1823215567939549,-0.2231435513142106
242940,Edoardo Goldaniga,2024,Italy - Serie A,Como 1907,1047,Defender,Centre-Back,3000000.0,14.914122846632385,2025-06-17,30.0,1200000.0,,31.16495550992471,971.2544519355864,193.0,right,2529,32,0.0355871886120996,0.0,0.0355871886120996,0.4270462633451957,79.03125,0.878125,1013.0,0.0,0.0,0.0,1516.0,0.0355871886120996,0.0,0.0355871886120996,0.0245298446443172,1465.6666666666667,0.0424869372257287,849.8213537758,7,1,1,0,1.0,0,38,13.997832114758229,1,15.83041357850654,-0.916290731874156,-0.7235221203812888,15.106891458125252,3637806.5365408766,-0.19276861149286795,1.212602178846959,14.0,2.0,0.0,0.0,2026-03-22,0.0,2026-03-22,2000000.0,-0.4054651081081655,0.39329725670178206,False,-0.17242024314586502,-0.23304486496230048
243028,Jan Bednarek,2024,England - Premier League,Southampton FC,180,Defender,Centre-Back,9000000.0,16.012735135300492,2025-05-30,20.0,11000000.0,,28.72279260780288,824.9988151908556,189.0,right,2535,30,0.0710059171597633,0.0,0.0710059171597633,0.2485207100591716,84.5,0.9388888888888888,1773.0,0.0,0.0,0.0,762.0,0.0710059171597633,0.0,0.0710059171597633,0.0716140792812037,2621.6666666666665,0.0686390602046905,844.0387036939322,5,1,1,0,2.0,0,36,16.213405830762646,1,15.83041357850654,0.18232155679395134,0.2227975122277794,16.05321109073432,9371756.444795527,-0.04047595543382698,1.0413062716439474,,,,,,,2026-05-24,11000000.0,0.2006706954621542,0.42682813849232915,False,-0.12783337150988672,0.32850406697204093
243714,Kingsley Coman,2024,Germany - Bundesliga,Bayern Munich,27,Attack,Left Winger,30000000.0,17.216707939626428,2025-06-05,19.0,50000000.0,,28.553045859000683,815.276427826196,181.0,right,1280,28,0.3515625,0.28125,0.6328125,0.0,45.71428571428572,0.5079365079365079,1123.0,0.2404274265360641,0.2404274265360641,0.4808548530721282,157.0,0.1111350734639358,0.0408225734639358,0.1519576469278717,0.6534922889831091,1303.6666666666667,0.2104702003634946,158.4466261342706,9,1,1,0,1.0,0,29,17.72753356339242,1,15.83041357850654,1.3862943611198872,-0.019949752725959568,15.81046382578058,7351859.451416444,1.4062441138458475,0.24506198171388147,,,,,,,2026-05-24,20000000.0,-0.4054651081081637,0.4301634824676839,False,-0.2231435513142106,-0.18232155679395312
243760,Álex Muñoz,2024,Spain - LaLiga,UD Las Palmas,472,Defender,Left-Back,1000000.0,13.815510557964274,2025-06-09,22.0,1200000.0,,30.42573579739904,925.7253988131292,187.0,left,1420,21,0.1901408450704225,0.0,0.1901408450704225,0.1901408450704225,67.61904761904762,0.7513227513227513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,34,13.997832114758229,1,15.83041357850654,-2.014903020542267,-1.1010215459444557,14.729392032562085,2493984.106636518,-0.9138814745978117,2.493984106636518,,,,,,,2026-05-24,,,0.47161229060834664,True,-0.2231435513142106,
245056,Saša Lukić,2024,England - Premier League,Fulham FC,931,Midfield,Central Midfield,14000000.0,16.454567887579532,2025-05-30,5.0,10000000.0,,28.386036960985628,805.7670943504422,182.0,right,2360,30,0.0,0.0762711864406779,0.0762711864406779,0.4576271186440678,78.66666666666667,0.8740740740740741,1120.0,0.0803571428571428,0.0,0.0803571428571428,1240.0,-0.0803571428571428,0.0762711864406779,-0.0040859564164648,0.1546911591128461,1902.3333333333333,0.1022946212338951,968.0941758596284,7,1,1,0,1.0,0,26,16.11809565095832,1,15.83041357850654,0.624154309072992,0.38508985442067084,16.21550343292721,11023097.840381132,0.23906445465232196,0.7873641314557952,1734.0,26.0,1.0,3.0,2026-05-17,0.20761245674740486,2026-05-17,10000000.0,-0.33647223662121206,0.3167842881045617,False,-0.2076393647782453,-0.12883287184296677
245744,Takuma Asano,2024,Spain - LaLiga,RCD Mallorca,237,Attack,Right Winger,2500000.0,14.73180128983843,2025-06-09,30.0,4000000.0,,30.143737166324435,908.6448903524492,173.0,right,1059,21,0.1699716713881019,0.0849858356940509,0.254957507082153,0.0,50.42857142857143,0.5603174603174603,2003.0,0.2695956065901148,0.0449326010983524,0.3145282076884673,-944.0,-0.0996239352020128,0.0400532345956985,-0.0595707006063143,0.3215184213218411,1782.6666666666667,0.0648799031056228,198.72174851619368,3,1,1,0,1.0,0,28,15.201804919084164,1,15.83041357850654,-1.098612288668111,-0.5120916770481534,15.318321901458386,4494306.365213299,-0.5865206116199566,1.7977225460853197,659.0,20.0,1.0,0.0,2026-05-23,0.13657056145675267,2026-05-23,1500000.0,-0.5108256237659905,0.37904911067644154,False,-0.15415067982725716,-0.35667494393873334
246291,Diego Llorente,2024,Spain - LaLiga,Real Betis Balompié,150,Defender,Centre-Back,6000000.0,15.60727002719233,2025-06-09,57.0,7000000.0,3250000.0,31.378507871321013,984.6107562305548,186.0,right,2521,30,0.0714002380007933,0.0,0.0714002380007933,0.1428004760015866,84.03333333333333,0.9337037037037036,2246.0,0.0400712377560106,0.0400712377560106,0.0801424755120213,275.0,0.0313290002447827,-0.0400712377560106,-0.008742237511228,0.0651264504374257,1937.0,0.0590677165872489,621.1046610676818,9,1,1,0,1.0,0,36,15.761420707019589,1,15.83041357850654,-0.2231435513142106,-0.2754456380739366,15.554967940432604,5694252.782840416,0.0523020867597257,0.9490421304734027,1227.0,18.0,1.0,0.0,2026-05-23,0.07334963325183375,2026-05-23,2500000.0,-0.8754687373539003,0.47161229060834664,False,-0.2231435513142106,-0.6523251860396897
246968,Ayoze Pérez,2024,Spain - LaLiga,Villarreal CF,1050,Attack,Centre-Forward,10000000.0,16.11809565095832,2025-06-09,22.0,7000000.0,4000000.0,31.42778918548939,987.705933087564,178.0,right,1976,30,0.8653846153846154,0.0910931174089068,0.9564777327935222,0.1821862348178137,65.86666666666666,0.7318518518518519,2307.0,0.3511053315994799,0.0390117035110533,0.3901170351105332,-331.0,0.5142792837851355,0.0520814138978535,0.566360697682989,0.3004526377958905,1940.3333333333333,0.0916090370791498,318.0524065831505,7,1,1,0,1.0,0,31,15.761420707019589,1,15.83041357850654,0.2876820724517799,0.6007767875563131,16.431190366062854,13676510.62106547,-0.31309471510453335,1.367651062106547,1122.0,25.0,5.0,4.0,2026-05-24,0.7219251336898396,2026-05-24,5000000.0,-0.6931471805599454,0.37904911067644154,False,-0.15415067982725716,-0.5389965007326882
247555,Edimilson Fernandes,2024,France - Ligue 1,Stade Brestois 29,3911,Midfield,Defensive Midfield,3000000.0,14.914122846632385,2025-06-03,17.0,3500000.0,,28.71457905544148,824.5270503311984,187.0,right,1103,19,0.0,0.0815956482320942,0.0815956482320942,0.0815956482320942,58.05263157894737,0.6450292397660818,1284.0,0.0,0.1401869158878504,0.1401869158878504,-181.0,0.0,-0.0585912676557562,-0.0585912676557562,0.103718237005573,1738.6666666666667,0.0403303936275023,617.7518379845853,5,1,1,0,1.0,0,30,15.068273526459642,1,15.83041357850654,-0.916290731874156,-0.33998722209057,15.49042635641597,5338345.633180778,-0.5763035097835854,1.7794485443935926,,,,,,,2026-05-24,2200000.0,-0.31015492830383984,0.5289156290844801,False,0.0,-0.31015492830383984
247915,Jonas Omlin,2024,Germany - Bundesliga,Borussia Mönchengladbach,18,Goalkeeper,Goalkeeper,2500000.0,14.73180128983843,2025-06-05,19.0,6000000.0,,30.9760438056126,959.5152898472306,190.0,right,979,12,0.0,0.0,0.0,0.0919305413687436,81.58333333333333,0.9064814814814814,2459.0,0.0,0.0,0.0,-1480.0,0.0,0.0,0.0,0.0,2574.0,0.0,108.28203913853858,3,1,1,0,2.0,0,26,15.60727002719233,1,15.83041357850654,-1.098612288668111,-1.4556980695598656,14.374715508946675,1749281.1830006156,0.35708578089175447,0.6997124732002462,,,,,,,2026-05-24,800000.0,-1.1394342831883648,0.579806104461345,False,-0.16823611831060603,-0.9711981648777588
248454,Nikola Vasilj,2024,Germany - Bundesliga,FC St. Pauli,35,Goalkeeper,Goalkeeper,3500000.0,15.068273526459642,2025-06-05,19.0,1500000.0,,29.08418891170432,845.8900446517043,193.0,right,2970,33,0.0,0.0,0.0,0.0606060606060606,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,28,14.22097566607244,1,15.83041357850654,-0.7621400520468988,0.1564884787476768,15.986902057254218,8770479.669901475,-0.9186285307945763,2.5058513342575646,3060.0,34.0,0.0,0.0,2026-05-16,0.0,2026-05-16,4500000.0,0.25131442828090655,0.579806104461345,True,-0.16823611831060603,0.4195505465915126
248732,Paweł Dawidowicz,2024,Italy - Serie A,Hellas Verona,276,Defender,Centre-Back,2500000.0,14.73180128983843,2025-06-17,23.0,3000000.0,,29.620807665982205,877.3922467851102,189.0,both,1848,26,0.0,0.0,0.0,0.3896103896103896,71.07692307692308,0.7897435897435897,2143.0,0.0,0.0,0.0,-295.0,0.0,0.0,0.0,0.03671970624235,1657.3333333333333,0.0636003968507543,474.4305358356831,4,1,1,0,1.0,0,32,14.914122846632385,1,15.83041357850654,-1.098612288668111,-0.9141589528858509,14.91625462562069,3006402.1585338986,-0.1844533357822602,1.2025608634135594,,,,,,,2026-05-24,500000.0,-1.6094379124341014,0.39329725670178206,False,-0.17242024314586502,-1.4370176692882364
248738,Sergio Herrera,2024,Spain - LaLiga,CA Osasuna,331,Goalkeeper,Goalkeeper,3000000.0,14.914122846632385,2025-06-09,16.0,6000000.0,,31.575633127994525,997.0206074337052,192.0,right,3330,37,0.0,0.0,0.0,0.1351351351351351,90.0,1.0,2870.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,2546.6666666666665,0.0,899.6851301057126,5,1,1,0,1.0,0,25,15.60727002719233,1,15.83041357850654,-0.916290731874156,-0.10921371313654446,15.721199865369996,6724040.961787057,-0.807077018737612,2.2413469872623524,3285.0,37.0,0.0,0.0,2026-05-23,0.0,2026-05-23,2800000.0,-0.06899287148695166,0.5636986910783222,False,-0.13353139262452274,0.06453852113757108
248999,Lucas Höler,2024,Germany - Bundesliga,SC Freiburg,60,Attack,Centre-Forward,3000000.0,14.914122846632385,2025-06-05,19.0,4000000.0,,30.480492813141684,929.060442131982,184.0,right,1869,31,0.2889245585874799,0.1444622792937399,0.4333868378812199,0.1444622792937399,60.29032258064516,0.6698924731182796,2313.0,0.2723735408560311,0.1167315175097276,0.3891050583657587,-444.0,0.0165510177314487,0.0277307617840122,0.0442817795154611,0.3962573550622494,2138.6666666666665,0.0197667017725392,566.9711926838379,7,1,1,0,1.0,0,26,15.201804919084164,1,15.83041357850654,-0.916290731874156,-0.7706970523459824,15.059716526160559,3470178.273183468,-0.14559367952817404,1.1567260910611559,2044.0,33.0,3.0,3.0,2026-05-16,0.26418786692759294,2026-05-16,3000000.0,0.0,0.4301634824676839,False,-0.2231435513142106,0.2231435513142106
249089,Lewis Cook,2024,England - Premier League,AFC Bournemouth,989,Midfield,Central Midfield,15000000.0,16.523560759066484,2025-05-30,10.0,12000000.0,,27.90965092402464,778.9486147009094,175.0,right,2978,36,0.0302216252518468,0.0906648757555406,0.1208865010073875,0.2719946272666219,82.72222222222223,0.9191358024691358,2792.0,0.0,0.0967048710601719,0.0967048710601719,186.0,0.0302216252518468,-0.0060399953046313,0.0241816299472155,0.067220379760582,1897.0,0.0583605687099299,819.3039728940657,4,1,1,0,1.0,0,29,16.300417207752275,1,15.83041357850654,0.6931471805599436,0.5025851760712694,16.332998754577808,12397417.646561986,0.190562004488676,0.8264945097707991,872.0,18.0,0.0,1.0,2026-05-24,0.10321100917431193,2026-05-24,11000000.0,-0.31015492830383806,0.3167842881045617,False,-0.2076393647782453,-0.10251556352559277
249126,Harry Winks,2024,England - Premier League,Leicester City,1003,Midfield,Defensive Midfield,10000000.0,16.11809565095832,2025-03-18,2.0,12000000.0,,28.914442162902123,836.044965591812,178.0,right,1540,22,0.0,0.1168831168831168,0.1168831168831168,0.2337662337662337,70.0,0.7777777777777778,1719.0,0.0,0.0,0.0,-179.0,0.0,0.1168831168831168,0.1168831168831168,0.0330760749724366,1342.3333333333333,0.0572894423672175,409.166632722334,5,1,1,0,2.0,0,32,16.300417207752275,1,15.83041357850654,0.2876820724517799,-0.31964414510417505,15.510769433402366,5448056.150596479,0.6073262175559542,0.5448056150596479,,,,,,,2026-05-24,,,0.3167842881045617,False,-0.2076393647782453,
249513,Diego Rico,2024,Spain - LaLiga,Getafe CF,3709,Defender,Left-Back,1200000.0,13.997832114758229,2025-06-09,16.0,1500000.0,1500000.0,31.854893908282,1014.7342659079018,183.0,left,2820,33,0.0,0.0957446808510638,0.0957446808510638,0.3191489361702128,85.45454545454545,0.9494949494949496,2536.0,0.0,0.2484227129337539,0.2484227129337539,284.0,0.0,-0.1526780320826901,-0.1526780320826901,0.0828075709779179,1943.3333333333333,0.1434269201851199,513.2643893095774,6,1,1,0,1.0,0,30,14.22097566607244,1,15.83041357850654,-1.832581463748312,-0.2450024843172301,15.585411094189311,5870269.4531843625,-1.5875789794310826,4.8918912109869686,1754.0,28.0,0.0,0.0,2026-05-03,0.0,2026-05-03,1000000.0,-0.1823215567939549,0.47161229060834664,True,-0.2231435513142106,0.0408219945202557
249565,Youri Tielemans,2024,England - Premier League,Aston Villa,405,Midfield,Central Midfield,38000000.0,17.45309671769066,2025-05-30,5.0,25000000.0,,27.65503080082136,764.800728594378,176.0,right,3032,36,0.0890501319261213,0.2077836411609498,0.2968337730870712,0.1187335092348284,84.22222222222223,0.9358024691358025,1621.0,0.1110425663170882,0.3331276989512646,0.4441702652683528,1411.0,-0.0219924343909669,-0.1253440577903148,-0.1473364921812816,0.3257546086660319,2202.0,0.1271320195963727,522.6786775830826,7,1,1,0,1.0,0,28,17.034386382832476,1,15.83041357850654,1.6226831391841188,1.4914495005064565,17.321863079012996,33326488.160566755,0.13123363867766358,0.8770128463307041,1863.0,25.0,0.0,4.0,2026-05-24,0.1932367149758454,2026-05-24,30000000.0,-0.23638877806423153,0.3167842881045617,False,-0.2076393647782453,-0.028749413285986236
249636,Gautier Lloris,2024,France - Ligue 1,Le Havre AC,738,Defender,Centre-Back,3000000.0,14.914122846632385,2025-06-03,17.0,3000000.0,,29.45927446954141,867.8488522717743,191.0,left,2770,31,0.0649819494584837,0.0324909747292418,0.0974729241877256,0.1624548736462094,89.35483870967742,0.992831541218638,2780.0,0.0647482014388489,0.0,0.0647482014388489,-10.0,0.0002337480196347,0.0324909747292418,0.0327247227488766,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0,31,14.914122846632385,1,15.83041357850654,-0.916290731874156,-0.21116645540144935,15.619247123105092,6072294.651237278,-0.7051242764727075,2.024098217079093,2400.0,29.0,1.0,1.0,2026-05-17,0.075,2026-05-17,3000000.0,0.0,0.5725140793154493,False,-0.1823215567939549,0.1823215567939549
249730,Guillermo Maripán,2024,Italy - Serie A,Torino FC,416,Defender,Centre-Back,4000000.0,15.201804919084164,2025-06-17,23.0,10000000.0,4600000.0,30.65845311430527,939.9407473620546,193.0,right,2341,28,0.0384451089278086,0.0384451089278086,0.0768902178556172,0.1922255446390431,83.60714285714286,0.928968253968254,1768.0,0.0509049773755656,0.0,0.0509049773755656,573.0,-0.0124598684477569,0.0384451089278086,0.0259852404800516,0.0586349924585218,1919.0,0.0628574963698606,210.92889797275288,7,1,1,0,1.0,0,31,16.11809565095832,1,15.83041357850654,-0.6286086594223761,-0.4290517472810225,15.401361831225518,4883446.757227535,-0.19955691214135385,1.2208616893068838,2145.0,27.0,2.0,0.0,2026-05-17,0.08391608391608392,2026-05-17,2000000.0,-0.6931471805599454,0.39329725670178206,False,-0.17242024314586502,-0.5207269374140804
249994,José Sá,2024,England - Premier League,Wolverhampton Wanderers,543,Goalkeeper,Goalkeeper,7000000.0,15.761420707019589,2025-05-30,5.0,14000000.0,,31.956194387405887,1021.1983597256716,192.0,right,2610,29,0.0,0.0,0.0,0.0689655172413793,90.0,1.0,3038.0,0.0,0.0,0.0,-428.0,0.0,0.0,0.0,0.0091324200913242,3187.6666666666665,0.0158178155942363,131.55353789744052,3,1,1,0,1.0,0,32,16.454567887579532,1,15.83041357850654,-0.06899287148695166,-0.01110556520118745,15.819308013305353,7417169.054541827,-0.057887306285763884,1.059595579220261,2070.0,23.0,0.0,0.0,2026-05-24,0.0,2026-05-24,3500000.0,-0.6931471805599454,0.40770539672735495,False,-0.49041462650586176,-0.20273255405408364
250013,Angelo Fulgini,2024,France - Ligue 1,RC Lens,826,Midfield,Attacking Midfield,5000000.0,15.424948470398377,2025-06-03,37.0,7000000.0,,28.366872005475702,804.6794273750411,183.0,right,1043,23,0.0862895493767977,0.0862895493767977,0.1725790987535954,0.2588686481303931,45.34782608695652,0.503864734299517,1378.0,0.0653120464441219,0.1306240928882438,0.1959361393323657,-335.0,0.0209775029326757,-0.0443345435114461,-0.0233570405787703,0.2219133920818291,1903.6666666666667,0.0456087664268779,906.154696138211,7,1,1,0,1.0,0,33,15.761420707019589,1,15.83041357850654,-0.4054651081081637,0.23065473726735186,16.06106831577389,9445682.4906633,-0.6361198453755144,1.88913649813266,,,,,,,2026-05-24,5000000.0,0.0,0.5289156290844801,False,0.0,0.0
250426,Adam Armstrong,2024,England - Premier League,Southampton FC,180,Attack,Centre-Forward,14000000.0,16.454567887579532,2025-03-28,62.0,16000000.0,,27.89048596851472,777.8792075599165,173.0,right,1254,20,0.1435406698564593,0.1435406698564593,0.2870813397129186,0.2870813397129186,62.7,0.6966666666666667,1334.0,0.1349325337331334,0.0674662668665667,0.2023988005997001,-80.0,0.0086081361233258,0.0760744029898926,0.0846825391132184,0.2602100010065639,1374.5,0.0817573836724557,57.27564927611035,2,1,0,0,2.0,0,36,16.588099280204055,1,15.83041357850654,0.624154309072992,-0.4402443900991512,15.39016918840739,4829092.831423482,1.064398699172143,0.34493520224453444,1147.0,14.0,2.0,2.0,2026-05-24,0.31386224934612034,2026-05-24,6000000.0,-0.8472978603872026,0.3157718396415028,False,-0.20067069546215066,-0.6466271649250519
250779,Brendan Chardonnet,2024,France - Ligue 1,Stade Brestois 29,3911,Defender,Centre-Back,6000000.0,15.60727002719233,2025-06-03,30.0,8000000.0,,30.028747433264886,901.7256724108124,181.0,right,2417,27,0.0372362432767894,0.0,0.0372362432767894,0.2234174596607364,89.51851851851852,0.9946502057613168,2970.0,0.0303030303030303,0.0303030303030303,0.0606060606060606,-553.0,0.006933212973759,-0.0303030303030303,-0.0233698173292712,0.0536966238492103,2715.333333333333,0.0505969791841173,241.748491894641,4,1,1,0,1.0,0,30,15.89495209964411,1,15.83041357850654,-0.2231435513142106,-0.3697315523349226,15.460682026171618,5181898.361598168,0.1465880010207119,0.8636497269330279,2547.0,29.0,1.0,4.0,2026-05-17,0.17667844522968199,2026-05-17,4000000.0,-0.4054651081081655,0.5725140793154493,False,-0.1823215567939549,-0.2231435513142106
250845,José María Giménez,2024,Spain - LaLiga,Atlético de Madrid,13,Defender,Centre-Back,20000000.0,16.811242831518264,2025-06-09,25.0,22000000.0,,29.949349760438057,896.9635510730511,186.0,right,1994,27,0.0,0.0451354062186559,0.0451354062186559,0.1354062186559679,73.85185185185185,0.8205761316872427,1323.0,0.0,0.0,0.0,671.0,0.0,0.0451354062186559,0.0451354062186559,0.066500234386072,1930.0,0.0587820851009886,558.1155794277742,9,1,1,0,1.0,0,24,16.90655301132259,1,15.83041357850654,0.9808292530117235,-0.139393196113037,15.691020382393503,6524144.440809024,1.1202224491247605,0.32620722204045116,1177.0,16.0,0.0,1.0,2026-05-09,0.07646559048428207,2026-05-09,9000000.0,-0.7985076962177722,0.47161229060834664,False,-0.2231435513142106,-0.5753641449035616
251075,Zeki Çelik,2024,Italy - Serie A,Associazione Sportiva Roma,12,Defender,Right-Back,6000000.0,15.60727002719233,2025-06-17,23.0,6000000.0,,27.871321013004792,776.8105350099625,180.0,right,2262,31,0.0,0.0795755968169761,0.0795755968169761,0.1989389920424403,72.96774193548387,0.810752688172043,1504.0,0.0,0.0598404255319148,0.0598404255319148,758.0,0.0,0.0197351712850612,0.0197351712850612,0.1508682805967138,2197.333333333333,0.0842252935364092,620.127675026146,5,1,1,0,2.0,0,28,15.60727002719233,1,15.83041357850654,-0.2231435513142106,0.13693636349880386,15.967349942005344,8600663.780337036,-0.3600799148130136,1.433443963389506,2731.0,34.0,1.0,2.0,2026-05-24,0.09886488465763456,2026-05-24,14000000.0,0.8472978603872026,0.39329725670178206,False,-0.17242024314586502,1.0197181035330676
251299,Finn Dahmen,2024,Germany - Bundesliga,FC Augsburg,167,Goalkeeper,Goalkeeper,9000000.0,16.012735135300492,2025-06-05,19.0,5000000.0,,26.76796714579056,716.5240651181226,186.0,right,1710,19,0.0,0.0,0.0,0.0,90.0,1.0,2790.0,0.0,0.0,0.0,-1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0,29,15.424948470398377,1,15.83041357850654,0.18232155679395134,-0.41939730461378955,15.41101627389275,4930822.036944548,0.6017188614077416,0.5478691152160609,3060.0,34.0,0.0,0.0,2026-05-16,0.0,2026-05-16,12000000.0,0.28768207245178345,0.579806104461345,False,-0.16823611831060603,0.4559181907623895
251302,Niklas Dorsch,2024,Germany - Bundesliga,1. Fußballclub Heidenheim 1846,2036,Midfield,Defensive Midfield,3500000.0,15.068273526459642,2025-06-05,19.0,4000000.0,3500000.0,26.96235455167693,726.9685629703338,178.0,right,1378,23,0.1306240928882438,0.1306240928882438,0.2612481857764877,0.3918722786647314,59.91304347826087,0.6657004830917874,1388.0,0.0,0.0,0.0,-10.0,0.1306240928882438,0.1306240928882438,0.2612481857764877,0.0193382036957455,1857.5,0.0273483499384568,663.9732675341681,2,1,0,0,1.0,0,27,15.201804919084164,1,15.83041357850654,-0.7621400520468988,-0.31273536883479586,15.517678209671745,5485825.872691123,-0.44940468321210325,1.5673788207688921,2269.0,32.0,0.0,1.0,2026-05-16,0.03966505068312032,2026-05-16,2500000.0,-0.33647223662121206,0.31893985164780325,False,-0.1823215567939549,-0.15415067982725716
251303,Johannes Eggestein,2024,Germany - Bundesliga,FC St. Pauli,35,Attack,Centre-Forward,2500000.0,14.73180128983843,2025-06-05,19.0,2000000.0,,26.652977412731005,710.3812049635492,183.0,right,1867,27,0.144617032672737,0.192822710230316,0.337439742903053,0.144617032672737,69.14814814814815,0.768312757201646,1117.0,0.3222918531781558,0.1611459265890779,0.4834377797672336,750.0,-0.1776748205054187,0.0316767836412381,-0.1459980368641806,0.0,0.0,0.0,0.0,1,1,0,0,6.0,0,28,14.50865773852422,1,15.83041357850654,-1.098612288668111,-0.49620582333639107,15.33420775517015,4566272.3659058185,-0.60240646533172,1.8265089463623274,,,,,,,2026-05-24,2200000.0,-0.12783337150988494,0.4301634824676839,False,-0.2231435513142106,0.09531017980432566
251322,Philipp Köhn,2024,France - Ligue 1,AS Monaco,162,Goalkeeper,Goalkeeper,5000000.0,15.424948470398377,2025-06-03,17.0,5000000.0,,26.751540041067763,715.6448945688518,190.0,right,1710,19,0.0,0.0,0.0,0.0526315789473684,90.0,1.0,1980.0,0.0,0.0,0.0,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0,28,15.424948470398377,1,15.83041357850654,-0.4054651081081637,-0.7514686456371987,15.078944932869343,3537549.9213248254,0.34600353752903423,0.707509984264965,1619.0,19.0,0.0,0.0,2026-03-06,0.0,2026-03-06,3500000.0,-0.35667494393873334,0.3445641297869999,False,-0.34258950545538536,-0.014085438483347978
251876,Pablo Maffeo,2024,Spain - LaLiga,RCD Mallorca,237,Defender,Right-Back,5000000.0,15.424948470398377,2025-06-09,22.0,5000000.0,,27.47433264887064,754.8389545007992,172.0,right,2375,30,0.0,0.0757894736842105,0.0757894736842105,0.2652631578947368,79.16666666666667,0.8796296296296297,1455.0,0.0618556701030927,0.1237113402061855,0.1855670103092783,920.0,-0.0618556701030927,-0.047921866521975,-0.1097775366250678,0.1732345056656419,2461.0,0.0191196870644142,871.3041948711139,5,1,1,0,1.0,0,28,15.424948470398377,1,15.83041357850654,-0.4054651081081637,0.6060831469111154,16.436496725417655,13749275.989998147,-1.011548255019278,2.7498551979996293,2672.0,31.0,1.0,2.0,2026-05-23,0.10104790419161676,2026-05-23,3000000.0,-0.5108256237659905,0.47161229060834664,True,-0.2231435513142106,-0.2876820724517799
