player_id,name,position,league,club_name,age,minutes,goal_contributions_per90,market_value_eur,pred_eur,mispricing_ratio,quality,potential,value_efficiency,exit_prob,uncertainty,risk,score
578392,Maximilian Beier,Attack,Germany - Bundesliga,Borussia Dortmund,22.209445585215605,1590,0.7924528301886792,25000000.0,29153420.37233799,1.1661368148935196,0.8812664907651715,0.5992734165218766,0.633245382585752,0.1215733406619107,0.11870026525198939,0.12071141803893429,0.5607684188076427
983989,Facundo Buonanotte,Midfield,England - Premier League,Leicester City,20.024640657084188,1514,0.416116248348745,20000000.0,20297220.37313564,1.014861018656782,0.8609865470852018,0.7673353340704471,0.5672645739910314,0.2486090878530812,0.21883289124668434,0.23967622887116213,0.5586967940214063
848509,Jackson Tchatchoua,Defender,Italy - Serie A,Hellas Verona,23.299110198494184,3170,0.1419558359621451,8000000.0,12943436.409174772,1.6179295511468466,0.9666080843585237,0.5154530616542936,0.7557117750439367,0.1123374826459369,0.7884615384615384,0.3151746993906174,0.5552835100697205
867688,Jack Hinshelwood,Midfield,England - Premier League,Brighton & Hove Albion,19.72621492128679,1848,0.3896103896103896,24000000.0,22705953.745333858,0.9460814060555774,0.8251121076233184,0.7902911599010162,0.531390134529148,0.1732637920822499,0.21883289124668434,0.1869345218315802,0.5552531501829291
429014,Morgan Gibbs-White,Midfield,England - Premier League,Nottingham Forest,24.93086926762492,2824,0.5417847025495751,50000000.0,74489394.1212337,1.489787882424674,0.9327354260089686,0.3899331332596215,0.7533632286995515,0.0490490931528155,0.21883289124668434,0.09998423258097615,0.5546164816417594
654539,Adrien Truffert,Defender,France - Ligue 1,Stade Rennais FC,23.11567419575633,2756,0.1306240928882438,15000000.0,30708510.6535085,2.0472340435672334,0.8418277680140598,0.5295635234033592,0.8558875219683656,0.1125053190140644,0.47049071618037136,0.2199009381639565,0.5542279164166425
948294,Nico Paz,Midfield,Italy - Serie A,Como 1907,20.314852840520192,2695,0.5009276437847867,35000000.0,29631709.15116252,0.8466202614617861,0.9035874439461884,0.7450113199599853,0.4730941704035874,0.0449449029762427,0.6309681697612732,0.22075188301175183,0.5529768928495293
730861,Milos Kerkez,Defender,England - Premier League,AFC Bournemouth,21.15263518138261,3342,0.215439856373429,45000000.0,31555528.46940296,0.7012339659867324,0.9912126537785588,0.68056652450903,0.3444639718804921,0.042690503458565,0.5431034482758621,0.1928143869037541,0.5473959769451007
598577,Florian Wirtz,Midfield,Germany - Bundesliga,Bayer 04 Leverkusen,21.66735112936345,2356,0.8786078098471987,140000000.0,87176442.78225113,0.6226888770160796,0.9932735426008968,0.6409729900489654,0.2982062780269058,0.0236884203658941,0.3395225464190981,0.11843865818185531,0.5438425113915653
578391,Rayan Aït-Nouri,Defender,England - Premier League,Wolverhampton Wanderers,23.5728952772074,3128,0.3164961636828645,35000000.0,43795501.27028359,1.2513000362938167,0.9551845342706503,0.4943926709840461,0.6221441124780316,0.066708779157425,0.5431034482758621,0.2096271798929561,0.5404161412577542
503743,Morgan Rogers,Midfield,England - Premier League,Aston Villa,22.43668720054757,3131,0.5461513893324816,55000000.0,43261978.84554801,0.7865814335554184,0.9349775784753364,0.5817932922655715,0.4260089686098655,0.0399353146105581,0.21883289124668434,0.09360458760139596,0.5391713517344545
395236,Yacine Adli,Midfield,Italy - Serie A,ACF Fiorentina,24.42710472279261,1208,0.7450331125827815,11000000.0,19019939.096101318,1.7290853723728468,0.9820627802690582,0.4286842520928762,0.8004484304932735,0.2693748308206233,0.6309681697612732,0.37785283250281826,0.5354121557154805
568177,Cole Palmer,Midfield,England - Premier League,Chelsea FC,22.65845311430527,3200,0.6749999999999999,120000000.0,82018708.29973114,0.6834892358310928,0.9708520179372198,0.5647343758226715,0.35201793721973096,0.021164556279375,0.21883289124668434,0.0804650567695678,0.5352923763237273
708265,Bradley Barcola,Attack,France - Ligue 1,Paris Saint-Germain,22.33264887063655,2193,1.0259917920656634,70000000.0,51943743.89286737,0.7420534841838196,0.9630606860158312,0.5897962407202654,0.3087071240105541,0.049513948319994,0.07427055702917772,0.056940930932749115,0.5348735389011683
330659,Justin Kluivert,Midfield,England - Premier League,AFC Bournemouth,25.661875427789184,2356,0.6876061120543294,35000000.0,45123056.24350634,1.2892301783858957,0.9753363228699552,0.3337018901700628,0.6905829596412556,0.1115123017960085,0.21883289124668434,0.14370847863121125,0.5341680817490089
335993,Philipp Treu,Defender,Germany - Bundesliga,FC St. Pauli,24.07939767282684,2885,0.0935875216637781,5000000.0,8926078.137541944,1.7852156275083888,0.875219683655536,0.45543094824408925,0.8101933216168717,0.1714756082936149,0.40086206896551724,0.24029154649518558,0.5341649813647972
569389,Sofiane Diop,Attack,France - Ligue 1,OGC Nice,24.56399726214921,1052,0.94106463878327,10000000.0,14563375.833713915,1.4563375833713916,0.9498680738786279,0.41815405675775297,0.7467018469656992,0.3408853950631965,0.07427055702917772,0.2609009436529908,0.5341525207094997
559328,Emmanuel Emegha,Attack,France - Ligue 1,RC Strasbourg Alsace,21.911019849418206,2307,0.6631989596879064,25000000.0,27695083.15052569,1.1078033260210276,0.7757255936675461,0.6222292423524457,0.6015831134564644,0.0781689206373783,0.07427055702917772,0.07699941155491813,0.5319780087520617
392569,Gabriele Zappa,Defender,Italy - Serie A,Cagliari Calcio,25.02943189596167,3062,0.0587851077726975,4000000.0,14629593.936660392,3.657398484165098,0.9314586994727593,0.38235139261833295,0.9314586994727593,0.2099478282914612,0.7884615384615384,0.3835019413424844,0.5311897445961039
412932,Myron Boadu,Attack,Germany - Bundesliga,VfL Bochum,23.964407939767284,1043,0.862895493767977,7000000.0,9634254.620751016,1.3763220886787166,0.9261213720316622,0.4642763123255935,0.7308707124010554,0.3475707197088228,0.11870026525198939,0.2789095833717728,0.5306037840983366
504153,Joe Scally,Defender,Germany - Bundesliga,Borussia Mönchengladbach,22.0041067761807,2588,0.0,10000000.0,17049146.61033726,1.704914661033726,0.7513181019332161,0.6150687095245616,0.7803163444639719,0.1380080509420626,0.40086206896551724,0.21686425634909895,0.5294189306807406
937958,Lamine Yamal,Attack,Spain - LaLiga,FC Barcelona,17.472963723477072,2864,0.7541899441340782,200000000.0,66261913.61122214,0.3313095680561107,0.8601583113456465,0.9636181751171483,0.023746701846965697,0.0090363176815631,0.28249336870026526,0.09107343298717374,0.5284946065222217
746910,Mohamed Amoura,Attack,Germany - Bundesliga,VfL Wolfsburg,24.648870636550303,2486,0.7964601769911505,32000000.0,38711928.73099693,1.209747772843654,0.8891820580474934,0.4116253356499767,0.6490765171503958,0.0680475896923556,0.11870026525198939,0.08324339236024572,0.5272866791871469
536835,Amad Diallo,Attack,England - Premier League,Manchester United,22.47775496235456,1903,0.7566999474513925,45000000.0,43265510.37663812,0.9614557861475138,0.8654353562005277,0.5786342336650339,0.49604221635883905,0.1304609483223935,0.02586206896551724,0.09908128451533062,0.5269531194551448
1061282,Assane Diao,Attack,Italy - Serie A,Como 1907,19.318275154004105,1531,0.7054212932723709,30000000.0,23039289.371472917,0.7679763123824305,0.8047493403693932,0.8216711419996842,0.32981530343007914,0.1163333198745265,0.16379310344827586,0.13057125494665128,0.5269288643258943
918969,Lamine Camara,Midfield,France - Ligue 1,AS Monaco,21.00205338809035,2065,0.3922518159806296,22000000.0,23558149.60743039,1.0708249821559268,0.827354260089686,0.6921497393776654,0.5919282511210763,0.0968743168750788,0.6909814323607427,0.27510645152077795,0.5259757857958661
500689,Evann Guessand,Attack,France - Ligue 1,OGC Nice,23.50444900752909,2575,0.7339805825242719,25000000.0,28943683.45972264,1.1577473383889056,0.8337730870712401,0.4996577686516085,0.6253298153034301,0.0852657601904884,0.07427055702917772,0.08196719924209518,0.5254075458501032
876631,Habib Diarra,Midfield,France - Ligue 1,RC Strasbourg Alsace,20.996577686516083,2357,0.34365719134493,20000000.0,24356084.79014337,1.2178042395071684,0.773542600896861,0.6925709471910705,0.672645739910314,0.0907892169264451,0.6909814323607427,0.27084688155673436,0.5242424187823849
401320,Dara O'Shea,Defender,England - Premier League,Ipswich Town,25.831622176591377,3123,0.0576368876080691,14000000.0,24880833.261807144,1.7772023758433677,0.9525483304042179,0.3206444479545094,0.804920913884007,0.1287286226766255,0.5431034482758621,0.25304107035639645,0.5239289963356257
789252,Bence Dárdai,Midfield,Germany - Bundesliga,VfL Wolfsburg,18.937713894592743,1312,0.274390243902439,12000000.0,14595530.568536866,1.2162942140447388,0.6636771300448431,0.8509450850313274,0.6681614349775785,0.2519190289618118,0.3395225464190981,0.27820008419899767,0.523015536929243
434224,Maxence Lacroix,Defender,England - Premier League,Crystal Palace,24.739219712525667,3119,0.0577108047451106,25000000.0,34759843.92501257,1.390393757000503,0.9499121265377856,0.4046754067287948,0.6731107205623902,0.0991148712346281,0.5431034482758621,0.2323114443469983,0.521797951213502
566723,Michael Olise,Attack,Germany - Bundesliga,Bayern Munich,23.055441478439427,2347,1.1504047720494248,100000000.0,67849368.06415714,0.6784936806415715,0.978891820580475,0.5341968093508134,0.27440633245382584,0.0411782606632565,0.11870026525198939,0.06443486203987636,0.5181556336236595
335457,Ermedin Demirovic,Attack,Germany - Bundesliga,VfB Stuttgart,26.77344284736482,1855,0.8247978436657682,22000000.0,38601348.96107085,1.754606770957766,0.9129287598944591,0.24819670404886005,0.8284960422163589,0.1665090540028957,0.11870026525198939,0.1521664173776238,0.5168401669430227
435772,Charles De Ketelaere,Midfield,Italy - Serie A,Atalanta BC,23.813826146475016,2080,0.6490384615384616,35000000.0,34537359.874309324,0.986781710694552,0.9641255605381166,0.4758595271942295,0.5582959641255605,0.0992320103657573,0.6309681697612732,0.25875285818441207,0.5163174491751279
735571,Rodrigo Muniz,Attack,England - Premier League,Fulham FC,23.66324435318275,950,0.8526315789473684,20000000.0,22562354.63175656,1.128117731587828,0.920844327176781,0.4874427420628653,0.6094986807387863,0.3527478034817187,0.02586206896551724,0.25468208312685825,0.5151195195499753
569366,Enzo Millot,Midfield,Germany - Bundesliga,VfB Stuttgart,22.46132785763176,1851,0.5348460291734198,35000000.0,25521680.7654552,0.7291908790130056,0.9248878923766816,0.5798978571052493,0.3834080717488789,0.0788778383742396,0.3395225464190981,0.15707125078769715,0.5139525908003872
855015,Farès Chaïbi,Midfield,Germany - Bundesliga,Eintracht Frankfurt,22.094455852156056,1008,0.3571428571428571,9000000.0,14019733.666320745,1.5577481851467492,0.7937219730941704,0.6081187806033803,0.773542600896861,0.3682794899995029,0.3395225464190981,0.3596524069253815,0.5126104245281006
333647,Jonathan Burkardt,Attack,Germany - Bundesliga,1.FSV Mainz 05,24.476386036960985,2125,0.8894117647058823,35000000.0,33074124.2026932,0.9449749772198056,0.9366754617414248,0.4248933817722319,0.48021108179419525,0.088467918462929,0.11870026525198939,0.0975376224996471,0.5105944489114662
900909,Paul Wanner,Midfield,Germany - Bundesliga,1. Fußballclub Heidenheim 1846,19.025325119780973,1779,0.2529510961214165,18000000.0,19931262.61276513,1.1072923673758406,0.6278026905829597,0.8442057600168482,0.6053811659192825,0.1592507723353238,0.3395225464190981,0.2133323045604561,0.5091921539800132
580195,Jamal Musiala,Midfield,Germany - Bundesliga,Bayern Munich,21.848049281314168,1805,0.7977839335180055,140000000.0,62638353.611942574,0.4474168115138755,0.9887892376681614,0.6270731322066024,0.1591928251121076,0.0384037357128195,0.3395225464190981,0.12873937892470308,0.508935205472988
